#	KBUR	1943-06-01T08:00:00+00:00	2017-08-20T04:53:00+00:00
# Potentially problematic gaps: 462
1981-12-14 17:00:00+00:00	1981-12-14 22:00:00+00:00	0 days 05:00:00
1982-10-29 15:00:00+00:00	1982-10-29 20:00:00+00:00	0 days 05:00:00
1982-10-26 00:00:00+00:00	1982-10-26 05:00:00+00:00	0 days 05:00:00
2004-10-27 19:53:00+00:00	2004-10-28 00:53:00+00:00	0 days 05:00:00
1996-06-28 16:00:00+00:00	1996-06-28 21:00:00+00:00	0 days 05:00:00
1988-02-05 10:00:00+00:00	1988-02-05 15:00:00+00:00	0 days 05:00:00
1998-11-15 15:53:00+00:00	1998-11-15 20:53:00+00:00	0 days 05:00:00
1974-11-04 10:00:00+00:00	1974-11-04 15:00:00+00:00	0 days 05:00:00
1973-06-12 09:00:00+00:00	1973-06-12 14:00:00+00:00	0 days 05:00:00
1987-12-17 04:00:00+00:00	1987-12-17 09:00:00+00:00	0 days 05:00:00
1975-10-15 14:00:00+00:00	1975-10-15 19:00:00+00:00	0 days 05:00:00
1988-11-08 23:00:00+00:00	1988-11-09 04:00:00+00:00	0 days 05:00:00
2007-04-26 06:53:00+00:00	2007-04-26 11:53:00+00:00	0 days 05:00:00
1973-09-20 06:00:00+00:00	1973-09-20 11:00:00+00:00	0 days 05:00:00
1986-12-31 09:00:00+00:00	1986-12-31 14:00:00+00:00	0 days 05:00:00
1990-03-06 21:00:00+00:00	1990-03-07 02:00:00+00:00	0 days 05:00:00
1976-09-05 16:00:00+00:00	1976-09-05 21:00:00+00:00	0 days 05:00:00
2005-09-21 02:53:00+00:00	2005-09-21 07:53:00+00:00	0 days 05:00:00
1995-02-28 22:00:00+00:00	1995-03-01 03:00:00+00:00	0 days 05:00:00
1996-03-28 20:00:00+00:00	1996-03-29 01:00:00+00:00	0 days 05:00:00
1973-09-20 16:00:00+00:00	1973-09-20 21:00:00+00:00	0 days 05:00:00
1973-12-08 10:00:00+00:00	1973-12-08 15:00:00+00:00	0 days 05:00:00
1973-11-05 08:00:00+00:00	1973-11-05 13:00:00+00:00	0 days 05:00:00
1996-09-12 06:47:00+00:00	1996-09-12 11:47:00+00:00	0 days 05:00:00
1996-03-11 16:00:00+00:00	1996-03-11 21:00:00+00:00	0 days 05:00:00
2007-12-19 09:53:00+00:00	2007-12-19 14:15:00+00:00	0 days 04:22:00
1974-01-19 14:00:00+00:00	1974-01-19 18:20:00+00:00	0 days 04:20:00
1986-05-14 05:00:00+00:00	1986-05-14 09:15:00+00:00	0 days 04:15:00
1980-01-11 10:00:00+00:00	1980-01-11 14:15:00+00:00	0 days 04:15:00
1997-02-14 04:47:00+00:00	1997-02-14 09:00:00+00:00	0 days 04:13:00
1997-07-27 06:48:00+00:00	1997-07-27 11:00:00+00:00	0 days 04:12:00
1986-09-18 09:00:00+00:00	1986-09-18 13:07:00+00:00	0 days 04:07:00
1976-10-15 01:00:00+00:00	1976-10-15 05:05:00+00:00	0 days 04:05:00
1996-10-22 09:50:00+00:00	1996-10-22 13:52:00+00:00	0 days 04:02:00
1997-09-13 08:47:00+00:00	1997-09-13 12:49:00+00:00	0 days 04:02:00
1997-04-30 08:45:00+00:00	1997-04-30 12:46:00+00:00	0 days 04:01:00
1981-09-25 09:00:00+00:00	1981-09-25 13:00:00+00:00	0 days 04:00:00
1977-12-16 02:00:00+00:00	1977-12-16 06:00:00+00:00	0 days 04:00:00
1973-06-25 09:00:00+00:00	1973-06-25 13:00:00+00:00	0 days 04:00:00
1973-05-16 11:00:00+00:00	1973-05-16 15:00:00+00:00	0 days 04:00:00
1973-04-18 00:00:00+00:00	1973-04-18 04:00:00+00:00	0 days 04:00:00
2010-12-01 16:53:00+00:00	2010-12-01 20:53:00+00:00	0 days 04:00:00
1982-01-25 00:00:00+00:00	1982-01-25 04:00:00+00:00	0 days 04:00:00
1981-12-17 16:00:00+00:00	1981-12-17 20:00:00+00:00	0 days 04:00:00
1945-09-26 08:00:00+00:00	1945-09-26 12:00:00+00:00	0 days 04:00:00
1945-09-26 04:00:00+00:00	1945-09-26 08:00:00+00:00	0 days 04:00:00
1973-01-24 19:00:00+00:00	1973-01-24 23:00:00+00:00	0 days 04:00:00
1980-11-20 17:00:00+00:00	1980-11-20 21:00:00+00:00	0 days 04:00:00
1973-12-13 01:00:00+00:00	1973-12-13 05:00:00+00:00	0 days 04:00:00
1976-05-18 18:00:00+00:00	1976-05-18 22:00:00+00:00	0 days 04:00:00
1978-01-27 09:00:00+00:00	1978-01-27 13:00:00+00:00	0 days 04:00:00
